,Datetime,Tweet Id,Text
75,2020-04-14 16:54:50,1250105241502171137,"@TightKidd I ALREADY FINISHED 5. BUT IF YOU DONT MING WAITING A DAY OR 2, DM ME YOUR TRANSPARENT LOGO AND YOUR PICK… https://t.co/NoEqu8vNRg"
76,2020-04-14 16:54:48,1250105233386037248,Hi there pal! Kamusta ka naman? Ok kalang ba? These past few days you seem quite I dont know why. Pero I'll be near… https://t.co/C1UF0wxrSk
77,2020-04-14 16:54:47,1250105231964114949,@MODIfiedCitizen @asingh12_3 @PMOIndia Wow. U saw Mulla in my name n attacked instantly. N I know fake profiles lik… https://t.co/FlvvcZFTae
78,2020-04-14 16:54:47,1250105230483755008,"@TrxitorRequiem Okie. Just lmk if you need anything, I know how it is to be hungry and I dont want my friends dealing with that 🥺"
79,2020-04-14 16:54:44,1250105219838439424,"I just Want To say Thank You For 50 proof. I dont know today i""m crying listen that song. thanks @Jae_Day6 . That""s beautifull song"
80,2020-04-14 16:54:44,1250105217061998593,@PlayStation I hate being a ahole but dont most own them all ready? I know i own both all ready. And i feel a high % own both all ready
81,2020-04-14 16:54:43,1250105213270347776,@AmandiOnAir I honestly dont know what they think. We dont talk much. https://t.co/XEc84EtXGl
82,2020-04-14 16:54:42,1250105209394790400,RT @Levadubz: @Shaco_path @Hinoyyyyy I dont know thats why im asking ?
83,2020-04-14 16:54:40,1250105199466815490,hey don’t know who needs to hear this but BISEXUALS WITH BOYFRIENDS ARE VALID. DONT TELL ME I DONT LIKE GIRLS BC I… https://t.co/xGfE3KfZgR
84,2020-04-14 16:54:40,1250105199378587648,"RT @1woo17: HS:
Jihoon ah, you'll probably know where i am when you come to wvrse, right?
I'm sorry. I said i'd go to the studio, but i don…"
85,2020-04-14 16:54:37,1250105189429841920,and i hadn't realised one of my neighbours had such hatred  for me since she knew me from school! Well! How funny.… https://t.co/aPSdi3G8nz
